quarter,pair,side,entry_ts,exit_ts,entry_idx,exit_idx,hold_candles,entry_price,exit_price,size_usd,pnl_usd,pnl_pct,regime_entry,regime_exit,exit_cat,exit_reason
q1_2025,ATOM/USD,short,2025-03-11 20:00,2025-03-14 20:00,419,437,18,3.8747616500000004,4.2833406,1282.8623292012294,-139.5924123923399,-10.881324458194724,bear,bear,STOP,Short SL: -10.49% (stop: -5.00%)
q1_2025,SOL/USD,short,2025-03-11 20:00,2025-03-14 20:00,419,437,18,125.25734,133.6668,1282.8623292012294,-90.3689648225583,-7.044322899311127,bear,bear,STOP,Short SL: -6.66% (stop: -5.00%)
q1_2025,ETH/USD,short,2025-03-12 00:00,2025-03-15 08:00,420,440,20,1867.18594,1930.64484,1358.324819154243,-50.58284254639156,-3.7239135907040866,bear,bull,STOP,Short SL: -3.35% (stop: -3.25%)
q1_2025,ETH/USD,long,2025-03-16 08:00,2025-03-19 08:00,446,464,18,1874.83695,2027.1359250000003,1742.8888482832456,135.77373571191637,7.790154595667659,bull,bear,TP,Take profit: 8.18% (ATR target: 6.49%)
q1_2025,XRP/USD,short,2025-03-18 12:00,2025-03-19 12:00,459,465,6,2.235611635,2.5572779999999997,1247.5414914027444,-183.7771251162123,-14.73114332330318,bear,bear,STOP,Short SL: -14.33% (stop: -5.00%)
q1_2025,BTC/USD,short,2025-03-18 12:00,2025-03-19 16:00,459,466,7,81531.71375000001,85487.72249999999,1320.9262850146706,-68.42014929256622,-5.179709880010929,bear,bear,STOP,Short SL: -4.80% (stop: -4.00%)
q1_2025,ETH/USD,long,2025-03-19 16:00,2025-03-21 12:00,466,477,11,2030.9849849999998,1949.0150050000002,1314.013796940452,-57.15527646441165,-4.349670954558614,bear,bear,STOP,Stop loss: -3.99% (ATR stop: -3.45%)
q1_2025,NEAR/USD,short,2025-03-14 12:00,2025-03-24 00:00,435,492,57,2.6736625,2.8464225,1285.6955052902797,-87.32086242466386,-6.791721839686208,bear,bull,STOP,Short SL: -6.41% (stop: -5.00%)
q1_2025,DOT/USD,short,2025-03-20 16:00,2025-03-24 00:00,472,492,20,4.3393292500000005,4.55057415,1376.6147007446737,-71.52575462066982,-5.1957715243036615,bear,bull,STOP,Short SL: -4.82% (stop: -3.50%)
q1_2025,AVAX/USD,short,2025-03-19 08:00,2025-03-24 08:00,464,494,30,19.53023,21.710849999999997,1027.3871105669657,-118.18088527528336,-11.503053139343455,bear,bull,STOP,Short SL: -11.11% (stop: -4.00%)
q1_2025,SOL/USD,long,2025-03-21 20:00,2025-03-24 08:00,479,494,15,128.48421,143.278325,1349.928057949424,150.8646210252609,11.175752673400106,bull,bull,TP,Take profit: 11.57% (ATR target: 9.18%)
q1_2025,LINK/USD,short,2025-03-19 08:00,2025-03-24 12:00,464,495,31,14.472750005000002,15.228480434999998,1414.9486864548078,-78.52877341705283,-5.549937900137481,bear,bull,STOP,Short SL: -5.17% (stop: -5.00%)
q1_2025,POL/USD,short,2025-03-20 08:00,2025-03-25 08:00,470,500,30,0.213483205,0.22397192999999999,1014.3476742329173,-53.160291378280604,-5.24083533966617,bear,bull,STOP,Short SL: -4.86% (stop: -3.09%)
q1_2025,XRP/USD,long,2025-03-24 08:00,2025-03-26 20:00,494,509,15,2.46064971,2.3477455400000005,1597.2043509061448,-78.28223516380974,-4.901203475898231,bull,bull,STOP,Stop loss: -4.54% (ATR stop: -3.89%)
q1_2025,ETH/USD,long,2025-03-24 00:00,2025-03-28 04:00,492,517,25,2015.237115,1907.60572,1414.5078030854656,-79.95491591495961,-5.65249026838551,bull,bull,STOP,Stop loss: -5.29% (ATR stop: -3.88%)
q1_2025,LINK/USD,long,2025-03-26 12:00,2025-03-28 04:00,507,517,10,15.36693963,14.473389685,1486.0836348405967,-91.03164456451348,-6.125607094400034,bull,bull,STOP,Stop loss: -5.77% (ATR stop: -5.00%)
q1_2025,SOL/USD,long,2025-03-24 20:00,2025-03-28 08:00,497,518,21,141.09051,131.92400500000002,1319.2243097425628,-89.79506971408436,-6.806656688399506,bull,bull,STOP,Stop loss: -6.45% (ATR stop: -5.00%)
q1_2025,LINK/USD,long,2025-03-28 08:00,2025-03-29 08:00,518,524,6,14.37988635,13.635378900000001,1512.468823478659,-83.02386542715537,-5.489294333763623,bull,bear,STOP,Stop loss: -5.13% (ATR stop: -5.00%)
q1_2025,XRP/USD,long,2025-03-28 04:00,2025-03-29 08:00,517,524,7,2.22175032,2.08197849,1698.4799289191044,-112.11933613051943,-6.601157553970689,bull,bear,STOP,Stop loss: -6.24% (ATR stop: -5.00%)
q1_2025,BTC/USD,short,2025-03-30 00:00,2025-03-31 00:00,528,534,6,83019.6694,81549.3543,1116.2147467720317,16.230170132828466,1.4540365265522879,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 1.82%"
q1_2025,AVAX/USD,short,2025-03-29 08:00,2025-03-31 08:00,524,536,12,19.830080000000002,18.62931,1209.9750587829274,69.51475409959566,5.745139422090087,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 6.10%"
q1_2026_fresh,NEAR/USD,long,2026-01-12 20:00,2026-01-13 12:00,71,75,4,1.6738365,1.8090950000000001,2000.0,154.95303544258974,7.747651772129487,unknown,unknown,SIGNAL,"Price at upper BB, P&L: 8.13%"
q1_2026_fresh,DOT/USD,long,2026-01-13 04:00,2026-01-13 12:00,73,75,2,2.0782385999999997,2.2379804500000002,1800.0,132.3709432500046,7.353941291666921,unknown,unknown,SIGNAL,"RSI+Stoch overbought (RSI=76.1, %K=97.5), P&L: 7.74%"
q1_2026_fresh,ETH/USD,long,2026-01-10 16:00,2026-01-13 20:00,58,77,19,3088.993725,3321.968185,1900.0,136.98713652501752,7.209849290790396,unknown,unknown,TP,Take profit: 7.60% (ATR target: 7.44%)
q1_2026_fresh,LINK/USD,long,2026-01-07 12:00,2026-01-13 20:00,39,77,38,13.361417369999998,14.04041628,1900.0,90.31636917699676,4.753493114578776,unknown,unknown,SIGNAL,"RSI+Stoch overbought (RSI=91.7, %K=90.0), P&L: 5.13%"
q1_2026_fresh,NEAR/USD,short,2026-01-13 16:00,2026-01-18 20:00,76,107,31,1.845077,1.6298145,1645.9718365908154,187.07580792684092,11.365674902088104,unknown,bull,TP,Short TP: 11.71% (target: 9.25%)
q1_2026_fresh,LINK/USD,short,2026-01-14 00:00,2026-01-18 20:00,78,107,29,14.118857040000002,13.314984164999998,1892.63294719103,101.87809930253566,5.3828767724739786,unknown,bull,TP,Short TP: 5.74% (target: 5.36%)
q1_2026_fresh,BTC/USD,short,2026-01-13 16:00,2026-01-19 00:00,76,108,32,94152.90000000001,92696.72519999999,1851.7183161646672,22.762057734111156,1.229239757224878,unknown,bull,TP,Short TP: 1.60% (target: 1.40%)
q1_2026_fresh,LINK/USD,long,2026-01-20 04:00,2026-01-25 00:00,115,144,29,12.604909305,12.053979995,1732.2149518972958,-81.13547903120569,-4.683915177059173,bull,bear,STOP,Stop loss: -4.32% (ATR stop: -4.00%)
q1_2026_fresh,ETH/USD,long,2026-01-20 16:00,2026-01-25 04:00,118,145,27,2994.07629,2933.4325500000004,1732.2149518972958,-40.57497093594955,-2.3423750552151605,bull,bear,STOP,Stop loss: -1.98% (ATR stop: -1.86%)
q1_2026_fresh,NEAR/USD,short,2026-01-22 20:00,2026-01-25 16:00,131,148,17,1.511244,1.4187089999999998,1472.3827091127016,85.59039161135605,5.8130532966483415,bear,bear,TP,Short TP: 6.17% (target: 6.11%)
q1_2026_fresh,ETH/USD,long,2026-01-25 12:00,2026-01-25 16:00,147,148,1,2924.251395,2808.585005,1541.4671519122962,-65.80903990475636,-4.269246984803777,bear,bear,STOP,Stop loss: -3.91% (ATR stop: -2.29%)
q1_2026_fresh,LINK/USD,long,2026-01-25 12:00,2026-01-25 16:00,147,148,1,11.956905464999998,11.41486971,1712.7412799025512,-83.00197121428559,-4.846147645779174,bear,bear,STOP,Stop loss: -4.49% (ATR stop: -4.00%)
q1_2026_fresh,BTC/USD,long,2026-01-20 04:00,2026-01-25 16:00,115,148,33,91138.04625,86336.41020000001,2165.2686898716197,-120.82755655096044,-5.580256949918044,bull,bear,STOP,Stop loss: -5.22% (ATR stop: -4.00%)
q1_2026_fresh,SOL/USD,short,2026-01-21 08:00,2026-01-25 20:00,122,149,27,126.75659,118.79936999999998,1472.3827091127016,87.86824119430626,5.96775829072715,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 6.32%"
q1_2026_fresh,XRP/USD,long,2026-01-25 16:00,2026-01-26 04:00,148,151,3,1.8171281099999999,1.878790135,1683.293571733168,51.639842043209434,3.067785852116072,bear,bear,TP,Take profit: 3.45% (ATR target: 3.44%)
q1_2026_fresh,BTC/USD,long,2026-01-25 20:00,2026-01-27 20:00,149,161,12,86615.58615,89079.53795000001,1697.352490324257,42.7730137832412,2.5199841533840726,bear,bear,TP,Take profit: 2.90% (ATR target: 2.35%)
q1_2026_fresh,DOT/USD,long,2026-01-25 16:00,2026-01-28 08:00,148,164,16,1.7897944499999998,1.8900545000000002,1726.4357425603682,91.02867373707721,5.272636072865261,bear,bear,TP,Take profit: 5.65% (ATR target: 5.59%)
q1_2026_fresh,LINK/USD,short,2026-01-26 00:00,2026-01-29 12:00,150,171,21,11.67639888,11.023018754999999,1442.7496167756183,76.24703575244352,5.284841864858506,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 5.64%"
q1_2026_fresh,XRP/USD,short,2026-01-29 04:00,2026-01-29 12:00,169,171,2,1.8823183700000001,1.800009555,1467.969664796258,59.59793873674402,4.059888985854195,bear,bear,SIGNAL,"Price at lower BB, cover short. P&L: 4.42%"
q1_2026_fresh,ATOM/USD,short,2026-01-20 20:00,2026-01-29 20:00,119,173,54,2.2933527500000004,2.12676285,1558.9934567075663,108.44061678751397,6.955809616836327,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 7.31%"
q1_2026_fresh,NEAR/USD,short,2026-01-25 20:00,2026-01-30 12:00,149,177,28,1.4302845000000002,1.322661,1514.9642145598511,109.33216808921739,7.216815224970983,bear,bear,SIGNAL,"Price at lower BB, cover short. P&L: 7.57%"
q1_2026_fresh,DOT/USD,short,2026-01-29 00:00,2026-01-31 00:00,168,180,12,1.813093,1.6798395,1467.969664796258,103.36599800517666,7.041426024258002,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 7.40%"
q1_2026_fresh,POL/USD,short,2026-01-27 20:00,2026-01-31 08:00,161,182,21,0.11942026000000001,0.107943945,1455.5897651680154,135.45065970740896,9.305551807845681,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 9.66%"
q1_2026_fresh,ETH/USD,short,2026-01-29 16:00,2026-01-31 12:00,172,183,11,2790.78391,2531.6351849999996,1486.4445813267873,133.49588846580184,8.980885674637435,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 9.33%"
q1_2026_fresh,LINK/USD,long,2026-01-29 16:00,2026-01-31 12:00,172,183,11,10.934154345,10.028183400000001,1748.758330972691,-150.26369783399417,-8.592593680478124,bear,bear,STOP,Stop loss: -8.24% (ATR stop: -5.00%)
q1_2026_fresh,BTC/USD,short,2026-01-29 20:00,2026-01-31 12:00,173,183,10,84472.84245000001,81220.7901,1501.1925052098893,53.08421750462362,3.536136592768404,bear,bear,TP,Short TP: 3.90% (target: 3.83%)
q1_2026_fresh,SOL/USD,short,2026-01-26 08:00,2026-01-31 20:00,152,185,33,122.288825,105.49271999999999,1449.772635293495,194.80461336063598,13.436907872191929,bear,bear,TP,Short TP: 13.78% (target: 10.00%)
q1_2026_fresh,DOT/USD,long,2026-01-31 12:00,2026-02-04 12:00,183,207,24,1.56948435,1.44857535,1821.8126417869817,-145.95576329351655,-8.01156825601733,bear,bear,STOP,Stop loss: -7.66% (ATR stop: -5.00%)
q1_2026_fresh,BTC/USD,long,2026-01-31 16:00,2026-02-04 12:00,184,207,23,77687.12415,73975.29385,1827.6232670888105,-93.03394953105551,-5.0904336362081715,bear,bear,STOP,Stop loss: -4.73% (ATR stop: -4.00%)
q1_2026_fresh,SOL/USD,long,2026-02-01 20:00,2026-02-04 20:00,191,209,18,100.680315,91.89403,1858.7920052265124,-167.9066232838098,-9.033104446957674,bear,bear,STOP,Stop loss: -8.68% (ATR stop: -5.00%)
q1_2026_fresh,XRP/USD,short,2026-02-01 12:00,2026-02-05 00:00,189,210,21,1.59210355,1.441050165,1672.9128047038612,153.62347418933848,9.182993504346623,bear,bear,TP,Short TP: 9.53% (target: 9.53%)
q1_2026_fresh,AVAX/USD,short,2026-02-01 20:00,2026-02-05 08:00,191,212,21,9.895050000000001,9.24462,1394.0940039198845,87.32547185456886,6.263958643321678,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 6.62%"
q1_2026_fresh,BTC/USD,short,2026-02-04 16:00,2026-02-05 08:00,208,212,4,73720.72120000001,70236.40065,1638.498286057123,72.3249076431915,4.414097241275358,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 4.77%"
q1_2026_fresh,DOT/USD,short,2026-02-04 16:00,2026-02-05 12:00,208,213,5,1.4808592,1.3283638500000001,1547.470603498394,154.660243800084,9.994389777126678,bear,bear,TP,Short TP: 10.34% (target: 10.00%)
q1_2026_fresh,ETH/USD,short,2026-02-04 20:00,2026-02-05 12:00,209,213,4,2141.7685800000004,1958.868945,1524.6353027317955,125.53040589671606,8.233471025614747,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 8.59%"
q1_2026_fresh,LINK/USD,short,2026-02-04 20:00,2026-02-05 12:00,209,213,4,9.23146196,8.458397085,1524.6353027317955,123.00442198141869,8.067793114918898,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 8.42%"
q1_2026_fresh,XRP/USD,long,2026-02-05 08:00,2026-02-05 12:00,212,213,1,1.362681,1.2933530000000002,1843.8124080391071,-99.5591117215909,-5.399633459863301,bear,bear,STOP,Stop loss: -5.04% (ATR stop: -5.00%)
q1_2026_fresh,NEAR/USD,short,2026-02-05 04:00,2026-02-05 16:00,211,214,3,1.1154420000000003,1.0135064999999999,1636.4415125875191,144.55259117052344,8.833349072278107,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 9.18%"
q1_2026_fresh,ATOM/USD,short,2026-02-02 20:00,2026-02-05 20:00,197,215,18,1.9774108000000001,1.81480695,1579.9732044425355,125.07666860749413,7.916379104139626,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 8.27%"
q1_2026_fresh,SOL/USD,long,2026-02-05 08:00,2026-02-05 20:00,212,215,3,89.854905,78.14091,1649.0163805345767,-219.91048591120057,-13.335858182312913,bear,bear,STOP,Stop loss: -12.99% (ATR stop: -5.00%)
q1_2026_fresh,BTC/USD,long,2026-02-05 12:00,2026-02-05 20:00,213,215,2,67423.79505,62826.67095,1908.3236195076222,-136.01571089584905,-7.1274971134583165,bear,bear,STOP,Stop loss: -6.77% (ATR stop: -5.00%)
q1_2026_fresh,XRP/USD,long,2026-02-05 16:00,2026-02-06 08:00,214,218,4,1.211395395,1.36657637,1915.5225762194511,238.85483690072195,12.469434704974088,bear,bear,TP,Take profit: 12.87% (ATR target: 10.00%)
q1_2026_fresh,ETH/USD,long,2026-02-05 20:00,2026-02-06 16:00,215,220,5,1824.7619249999998,2063.08794,1710.3142489057723,217.5450628983659,12.719596006263016,bear,bear,TP,Take profit: 13.12% (ATR target: 10.00%)
q1_2026_fresh,BTC/USD,short,2026-02-06 08:00,2026-02-06 16:00,218,220,2,66521.7225,70721.7432,1596.7986539513938,-106.08643470187293,-6.643695148374177,bear,bear,STOP,Short SL: -6.26% (stop: -5.00%)
q1_2026_fresh,AVAX/USD,long,2026-02-05 20:00,2026-02-06 20:00,215,221,6,8.30415,9.265365000000001,1915.5225762194511,215.23628848726375,11.236426610646499,bear,bear,TP,Take profit: 11.63% (ATR target: 10.00%)
q1_2026_fresh,ATOM/USD,short,2026-02-06 08:00,2026-02-06 20:00,218,221,3,1.8758616000000001,1.98629265,1784.657319122146,-110.93796178945688,-6.216205240120052,bear,bear,STOP,Short SL: -5.83% (stop: -5.00%)
q1_2026_fresh,LINK/USD,long,2026-02-05 16:00,2026-02-07 00:00,214,222,8,8.243959919999998,8.92601476,1915.5225762194511,152.09219673743777,7.939984556987721,bear,bear,SIGNAL,"RSI+Stoch overbought (RSI=70.5, %K=96.4), P&L: 8.33%"
q1_2026_fresh,POL/USD,short,2026-02-06 08:00,2026-02-11 20:00,218,251,33,0.0963518,0.08890442999999999,1820.9632543310559,135.1495802599642,7.421873008064207,bear,bull,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 7.78%"
q1_2026_fresh,POL/USD,short,2026-02-13 20:00,2026-02-14 08:00,263,266,3,0.10042976,0.10693343999999999,1597.8265781714483,-108.74880500807441,-6.806045568006916,bear,bear,STOP,Short SL: -6.42% (stop: -4.21%)
q1_2026_fresh,NEAR/USD,short,2026-02-09 12:00,2026-02-14 12:00,237,267,30,1.0044975,1.0695344999999998,1876.87632537908,-127.71720577367046,-6.804774723122734,bear,bear,STOP,Short SL: -6.42% (stop: -5.00%)
q1_2026_fresh,ATOM/USD,short,2026-02-13 20:00,2026-02-16 20:00,263,281,18,2.1203393,2.2947468,1697.6907393071635,-145.29595452549884,-8.558446551036432,bear,bull,STOP,Short SL: -8.17% (stop: -3.62%)
q1_2026_fresh,AVAX/USD,short,2026-02-14 20:00,2026-02-18 08:00,269,290,21,9.5952,9.034514999999999,1861.4762279397694,102.99352877589084,5.532895195222624,bear,bull,TP,Short TP: 5.89% (target: 5.34%)
q1_2026_fresh,ETH/USD,long,2026-02-15 12:00,2026-02-20 08:00,273,302,29,2011.6052999999997,1941.80861,1861.4762279397694,-70.44397039168928,-3.784306741840841,bear,bear,STOP,Stop loss: -3.42% (ATR stop: -3.36%)
q1_2026_fresh,ETH/USD,long,2026-02-22 16:00,2026-02-23 00:00,316,318,2,1944.2616449999998,1862.118475,1844.3387757262926,-83.70162387089023,-4.538299848840347,bear,bear,STOP,Stop loss: -4.18% (ATR stop: -3.46%)
q1_2026_fresh,LINK/USD,short,2026-02-15 20:00,2026-02-23 00:00,275,318,43,8.778658475,8.261408639999999,1665.5313618408463,92.96514987294876,5.581711158545705,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 5.94%"
q1_2026_fresh,XRP/USD,short,2026-02-22 12:00,2026-02-23 00:00,315,318,3,1.392353475,1.341620475,1747.2683138459615,58.17833526019356,3.3296737999063,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 3.69%"
q1_2026_fresh,SOL/USD,short,2026-02-15 08:00,2026-02-23 08:00,272,320,48,89.085435,80.090025,1469.5864957419233,143.92861414164867,9.793817142351056,bear,bear,TP,Short TP: 10.14% (target: 9.34%)
q1_2026_fresh,ATOM/USD,short,2026-02-20 20:00,2026-02-23 20:00,305,323,18,2.3558215000000002,2.11815855,1553.1273900852993,151.96759968821058,9.784619127724246,bear,bear,TP,Short TP: 10.13% (target: 8.72%)
q1_2026_fresh,BTC/USD,short,2026-02-23 04:00,2026-02-24 00:00,319,324,5,65910.6282,63573.77099999999,1854.5899386381545,59.927804195594746,3.231323698412835,bear,bear,SIGNAL,"Price at lower BB, cover short. P&L: 3.59%"
q1_2026_fresh,DOT/USD,short,2026-02-23 04:00,2026-02-25 08:00,319,332,13,1.27126405,1.382691,1854.5899386381545,-168.74744479543364,-9.098908674083862,bear,bear,STOP,Short SL: -8.71% (stop: -5.00%)
q1_2026_fresh,NEAR/USD,short,2026-02-22 12:00,2026-02-25 12:00,315,333,18,1.0144925,1.1015504999999999,1747.2683138459615,-155.76891780502137,-8.914997002501236,bear,bear,STOP,Short SL: -8.53% (stop: -5.00%)
q1_2026_fresh,ETH/USD,short,2026-02-23 04:00,2026-02-25 12:00,319,333,14,1883.7676450000001,2015.4972449999998,1854.5899386381545,-135.82835766552725,-7.323902434479262,bear,bear,STOP,Short SL: -6.94% (stop: -5.00%)
q1_2026_fresh,LINK/USD,short,2026-02-23 12:00,2026-02-25 12:00,321,333,12,8.420157815,9.28295916,1678.9442366205608,-177.68403803294763,-10.583081567413844,bear,bear,STOP,Short SL: -10.19% (stop: -5.00%)
q1_2026_fresh,XRP/USD,short,2026-02-23 20:00,2026-02-25 12:00,323,333,10,1.350774275,1.4423808299999998,1799.5889966592256,-127.99516564940234,-7.112466562476977,bear,bear,STOP,Short SL: -6.73% (stop: -5.00%)
q1_2026_fresh,ATOM/USD,short,2026-02-24 08:00,2026-02-26 20:00,326,341,15,2.0331829,1.88144025,1707.7620115487582,122.19721593632529,7.155400759003032,bear,sideways,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 7.51%"
q1_2026_fresh,NEAR/USD,short,2026-02-25 16:00,2026-02-28 04:00,334,349,15,1.197401,1.0555275,1509.2543603687393,174.28207528634576,11.547561488824545,bear,sideways,TP,Short TP: 11.89% (target: 10.00%)
q1_2026_fresh,AVAX/USD,short,2026-02-25 20:00,2026-02-28 08:00,335,350,15,9.505245,8.474235,1320.5975653226465,139.2471670879904,10.544254415157106,bear,sideways,TP,Short TP: 10.89% (target: 7.01%)
q1_2026_fresh,SOL/USD,short,2026-02-25 20:00,2026-02-28 08:00,335,350,15,88.005975,78.81939,1414.925962845693,143.40905374324228,10.135445776598699,bear,sideways,TP,Short TP: 10.48% (target: 10.00%)
q1_2026_fresh,ETH/USD,long,2026-02-27 08:00,2026-02-28 08:00,344,350,6,1962.80091,1862.60823,2025.2519740739065,-109.6990976795326,-5.4165653994582605,sideways,sideways,STOP,Stop loss: -5.06% (ATR stop: -5.00%)
q1_2026_fresh,XRP/USD,long,2026-02-28 04:00,2026-03-01 00:00,349,354,5,1.3038616049999998,1.418100595,2175.75521668862,183.35966189673016,8.427403068613275,sideways,sideways,TP,Take profit: 8.82% (ATR target: 7.31%)
q1_2026_fresh,NEAR/USD,short,2026-03-01 04:00,2026-03-02 12:00,355,363,8,1.1994,1.3076534999999998,2115.4537803308185,-198.0046041778432,-9.359911618909436,sideways,bear,STOP,Short SL: -8.97% (stop: -5.00%)
q1_2026_fresh,NEAR/USD,short,2026-03-02 16:00,2026-03-03 00:00,364,366,2,1.327336,1.42071,1567.4676687966762,-115.45625021803097,-7.36578192433565,bear,bear,STOP,Short SL: -6.98% (stop: -5.00%)
q1_2026_fresh,POL/USD,short,2026-02-14 20:00,2026-03-03 08:00,269,368,99,0.10929532500000001,0.09866931,1371.6140626924614,129.17866572519415,9.418003885992393,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 9.77%"
q1_2026_fresh,LINK/USD,long,2026-02-27 16:00,2026-03-04 12:00,346,375,29,8.688091875,9.502836205000001,2144.3844431370776,193.90684800073393,9.042541257996742,sideways,bear,SIGNAL,"RSI+Stoch overbought (RSI=87.6, %K=99.6), P&L: 9.43%"
q1_2026_fresh,SOL/USD,long,2026-02-28 20:00,2026-03-04 20:00,353,377,24,84.42218999999999,90.844555,1839.0729157132714,133.79437735100603,7.275099111506127,sideways,bear,SIGNAL,"RSI overbought (63.4), P&L: 7.66%"
q1_2026_fresh,SOL/USD,long,2026-03-05 20:00,2026-03-07 20:00,383,395,12,88.834395,83.18838500000001,1888.08972049994,-125.8533295191536,-6.665643488903132,bull,bull,STOP,Stop loss: -6.31% (ATR stop: -5.00%)
q1_2026_fresh,AVAX/USD,short,2026-03-04 20:00,2026-03-08 08:00,377,398,21,9.485255,8.914455,1394.7886877099756,79.60818998819914,5.707544855335994,bear,bull,TP,Short TP: 6.06% (target: 6.06%)
q1_2026_fresh,AVAX/USD,short,2026-03-08 20:00,2026-03-09 20:00,401,407,6,8.81559,9.274634999999998,1805.9068315874854,-99.96349462228518,-5.535362781390671,bear,bear,STOP,Short SL: -5.15% (stop: -4.00%)
q1_2026_fresh,NEAR/USD,short,2026-03-08 12:00,2026-03-10 04:00,399,409,10,1.2143925000000002,1.2816404999999997,1705.5786742770695,-100.05400889037637,-5.866279310321788,bear,bear,STOP,Short SL: -5.48% (stop: -5.00%)
q1_2026_fresh,ETH/USD,short,2026-03-08 12:00,2026-03-10 04:00,399,409,10,1942.7281500000001,2051.46522,1705.5786742770695,-101.07128751855674,-5.925923502848502,bear,bear,STOP,Short SL: -5.54% (stop: -5.00%)
q1_2026_fresh,LINK/USD,long,2026-03-06 12:00,2026-03-13 00:00,387,426,39,8.79691626,9.27745895,2517.452960666587,129.23903785578347,5.133722054594528,bull,bull,SIGNAL,"RSI overbought (82.9), P&L: 5.52%"
q1_2026_fresh,SOL/USD,long,2026-03-10 08:00,2026-03-15 20:00,410,443,33,86.853405,92.283835,1566.711151714658,92.78439476269169,5.922240016045429,bear,bull,SIGNAL,"RSI+Stoch overbought (RSI=65.7, %K=90.2), P&L: 6.31%"
q1_2026_fresh,DOT/USD,long,2026-03-13 16:00,2026-03-16 04:00,430,445,15,1.4708350499999998,1.5832080000000002,2350.1422830190436,171.74106789505473,7.307688097693917,bull,bull,TP,Take profit: 7.69% (ATR target: 7.07%)
q1_2026_fresh,ATOM/USD,long,2026-02-28 08:00,2026-03-16 08:00,350,446,96,1.7782887,1.9053468500000001,2200.8197067644583,149.94998645231283,6.813369854487637,sideways,bull,TP,Take profit: 7.20% (ATR target: 5.12%)
q1_2026_fresh,LINK/USD,long,2026-03-13 08:00,2026-03-16 16:00,428,448,20,9.2776365,9.928923055,1979.0671857002471,132.3711837390968,6.688564425480093,bull,bull,TP,Take profit: 7.07% (ATR target: 6.49%)
q1_2026_fresh,ATOM/USD,long,2026-03-16 20:00,2026-03-18 20:00,449,461,12,1.9770880499999999,1.90614645,1937.4024815213552,-75.60911191801867,-3.9026022026484775,bull,bull,STOP,Stop loss: -3.54% (ATR stop: -2.93%)
q1_2026_fresh,ETH/USD,long,2026-03-18 08:00,2026-03-19 12:00,458,465,7,2271.0349499999998,2118.3802800000003,2066.562646956112,-145.30436803569796,-7.031210413568644,bull,bull,STOP,Stop loss: -6.68% (ATR stop: -5.00%)
q1_2026_fresh,LINK/USD,long,2026-03-18 08:00,2026-03-19 12:00,458,465,7,9.558736979999999,8.961666925000001,2066.562646956112,-135.49394807236777,-6.556488779662206,bull,bull,STOP,Stop loss: -6.20% (ATR stop: -5.00%)
q1_2026_fresh,SOL/USD,long,2026-03-16 08:00,2026-03-19 20:00,446,467,21,93.796875,88.83556,1917.5468039604907,-107.40404596569878,-5.601117310089488,bull,bull,STOP,Stop loss: -5.24% (ATR stop: -5.00%)
q1_2026_fresh,POL/USD,short,2026-03-03 20:00,2026-03-21 20:00,371,479,108,0.100779585,0.09454725,1667.3006466054424,97.94014350164811,5.874174144960019,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 6.23%"
q1_2026_fresh,DOT/USD,short,2026-03-22 00:00,2026-03-24 12:00,480,495,15,1.47396265,1.3838915999999999,1706.819748966037,99.00820886204956,5.800741930835232,bear,bear,SIGNAL,"RSI+Stoch oversold, cover short. P&L: 6.16%"
q1_2026_fresh,AVAX/USD,short,2026-03-21 20:00,2026-03-24 20:00,479,497,18,9.215390000000001,9.624809999999998,1693.4998894498128,-80.77537712726033,-4.7697302864013045,bear,bear,STOP,Short SL: -4.39% (stop: -4.00%)
q1_2026_fresh,ETH/USD,short,2026-03-21 20:00,2026-03-25 08:00,479,500,21,2084.4172700000004,2187.3231149999997,1693.4998894498128,-89.15679189769516,-5.264647045631669,bear,bull,STOP,Short SL: -4.88% (stop: -3.54%)
